run_dir,run_number,run_index,run_id,method,load,status,start_ts,end_ts,error,monitor_enabled,migrate_enabled,control_run,batch_id,batch_dir,summary_present,summary_path,summary_load_error,excluded,exclude_reason,analysis_note,cutover_ms,cutover_ms_event,cutover_strategy,http_downtime_ms,l4_downtime_ms,vip_http_client_visible_total_down_ms,vip_http_client_visible_down_segments,vip_http_client_visible_outage_span_ms,vip_http_cutover_near_downtime_ms,vip_http_downtime_ms,vip_l4_downtime_ms,vip_http_cutover_gap_ms,vip_l4_cutover_gap_ms,vip_http_downphase_ms,vip_l4_downphase_ms,vip_http_samples_before,vip_http_samples_after,vip_http_transport_err_before,vip_http_transport_err_after,vip_http_non_200_before,vip_http_non_200_after,vip_l4_samples_before,vip_l4_samples_after,vip_l4_up_before,vip_l4_up_after,vip_l4_down_before,vip_l4_down_after,vip_http_segment_start_ms,vip_http_segment_end_ms,precopy_final_dump_ms,precopy_transfer_prepare_ms,precopy_vip_prepare_ms,precopy_dest_container_cleanup_ms,precopy_transfer_to_restore_ms,precopy_restore_call_ms,precopy_transfer_to_restore_exec_ms,precopy_restore_launch_overhead_ms,precopy_restore_exec_ms,precopy_restore_return_overhead_ms,precopy_restore_to_cutover_ms,precopy_restore_exec_to_cutover_ms,precopy_transfer_mode,precopy_transfer_verify_mode,postcopy_restore_to_readiness_ms,postcopy_readiness_gate_ms,postcopy_warmup_duration_ms,postcopy_cutover_duration_ms,postcopy_cutover_to_health_ok_ms,monitor_http_timeout_ms,monitor_l4_timeout_ms,monitor_precision_mode,monitor_burst_window_ms,migration_vip_garp_count,migration_vip_garp_interval_ms,migration_vip_garp_mode,migration_vip_conntrack_clear_src,migration_precopy_image_mode,migration_precopy_pre_dump_rounds,migration_precopy_tcp_established,migration_postcopy_readiness_stable_successes,migration_postcopy_readiness_interval_ms,migration_postcopy_readiness_timeout_ms,migration_postcopy_probe_max_time_s,migration_postcopy_warmup_rounds,migration_postcopy_warmup_interval_ms,migration_postcopy_warmup_max_duration_ms,latency_src_p50_ms,latency_src_avg_ms,latency_dst_p50_ms,latency_dst_avg_ms,latency_vip_p50_ms,latency_vip_avg_ms,stream_disconnects,stream_max_gap_ms,stream_avg_bps,download_bytes_total,download_duration_ms,dl_avg_bps,download_disconnects,download_max_gap_ms,upload_bytes_total,upload_duration_ms,upload_avg_bps,upload_disconnects,upload_max_gap_ms,analyze_rc,latency_delta_dst_src_p50_ms,latency_delta_dst_src_avg_ms,vip_http_client_visible_minus_l4_downtime_ms,vip_http_minus_l4_downtime_ms
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0001,0001,1,20260511_095242_postcopy_01_c318ff,postcopy,wrk2,ok,2026-05-11T09:52:42Z,2026-05-11T09:53:27Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0001\summary.json,,False,,,1778493193505.0,1778493193505.0,events(offset_corrected),12893.0,3447.0,10164.0,4.0,15441.0,1265.0,1265.0,1261.0,59.0,52.0,6060.0,1250.0,201.0,163.0,123.0,31.0,0.0,0.0,200.0,163.0,200.0,137.0,0.0,26.0,1778493194018.0,1778493195283.0,,2143.0,,,3163.0,2110.0,,,,,5230.0,,,,4040.0,2402.0,974.0,2784.0,3360.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,19.785,18.753,14.25,14.802,18.65,19.25,51.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-5.535,-3.9510000000000005,8903.0,4.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0002,0002,2,20260511_095328_postcopy_02_d6afca,postcopy,wrk2,ok,2026-05-11T09:53:29Z,2026-05-11T09:54:14Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0002\summary.json,,False,,,1778493240184.0,1778493240184.0,events(offset_corrected),12805.0,3591.0,10221.0,9.0,16032.0,1259.0,1259.0,1211.0,69.0,51.0,5867.0,1200.0,199.0,164.0,124.0,28.0,0.0,0.0,200.0,163.0,200.0,138.0,0.0,25.0,1778493240731.0,1778493241990.0,,2184.0,,,3032.0,2012.0,,,,,5387.0,,,,4194.0,2418.0,974.0,2872.0,3441.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,19.64,18.964,19.24,18.879,20.7,20.773,53.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-0.40000000000000213,-0.0849999999999973,9010.0,48.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0003,0003,3,20260511_095415_postcopy_03_085556,postcopy,wrk2,ok,2026-05-11T09:54:15Z,2026-05-11T09:54:59Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0003\summary.json,,False,,,1778493284512.0,1778493284512.0,events(offset_corrected),11878.0,3651.0,9692.0,4.0,14470.0,1913.0,1913.0,1860.0,43.0,50.0,5800.0,1850.0,200.0,177.0,117.0,41.0,0.0,0.0,200.0,177.0,195.0,139.0,5.0,38.0,1778493285053.0,1778493286966.0,,2012.0,,,2853.0,1792.0,,,,,5235.0,,,,4028.0,2511.0,977.0,3516.0,4060.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,17.92,18.931,18.77,18.039,20.68,19.968,51.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,0.8499999999999979,-0.8919999999999995,7832.0,53.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0004,0004,4,20260511_095500_postcopy_04_1e175e,postcopy,wrk2,ok,2026-05-11T09:55:00Z,2026-05-11T09:55:44Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0004\summary.json,,False,,,1778493329844.0,1778493329844.0,events(offset_corrected),12599.0,3401.0,9738.0,3.0,14267.0,1213.0,1213.0,1211.0,51.0,49.0,5954.0,1200.0,201.0,165.0,121.0,30.0,0.0,0.0,200.0,165.0,199.0,140.0,1.0,25.0,1778493330398.0,1778493331611.0,,2243.0,,,3261.0,1767.0,,,,,5079.0,,,,3929.0,2410.0,929.0,2748.0,3348.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,18.275,18.34,22.2,21.299,22.25,21.926,51.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,3.9250000000000007,2.9589999999999996,8527.0,2.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0005,0005,5,20260511_095545_postcopy_05_2aef9d,postcopy,wrk2,ok,2026-05-11T09:55:45Z,2026-05-11T09:56:29Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0005\summary.json,,False,,,1778493375468.0,1778493375468.0,events(offset_corrected),12086.0,3350.0,9436.0,3.0,13781.0,1212.0,1212.0,1210.0,41.0,48.0,6109.0,1200.0,200.0,164.0,124.0,26.0,0.0,0.0,200.0,164.0,200.0,139.0,0.0,25.0,1778493376026.0,1778493377238.0,,1991.0,,,2967.0,1861.0,,,,,5038.0,,,,3899.0,2290.0,919.0,2812.0,3407.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,15.285,15.809,17.4,17.131,18.61,19.196,49.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,2.1149999999999984,1.322000000000001,8226.0,2.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0006,0006,6,20260511_095630_postcopy_06_7de4b2,postcopy,wrk2,ok,2026-05-11T09:56:31Z,2026-05-11T09:57:15Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0006\summary.json,,False,,,1778493421158.0,1778493421158.0,events(offset_corrected),12476.0,3502.0,9847.0,6.0,14131.0,1216.0,1216.0,1215.0,62.0,51.0,6002.0,1200.0,201.0,166.0,125.0,27.0,0.0,0.0,200.0,167.0,200.0,142.0,0.0,25.0,1778493421688.0,1778493422904.0,,2147.0,,,3044.0,1905.0,,,,,5149.0,,,,3947.0,2388.0,983.0,2797.0,3441.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,19.565,18.554,18.52,18.633,20.29,20.653,53.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-1.0450000000000017,0.07900000000000063,8632.0,1.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0007,0007,7,20260511_095717_postcopy_07_8139f7,postcopy,wrk2,ok,2026-05-11T09:57:17Z,2026-05-11T09:58:00Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0007\summary.json,,False,,,1778493465753.0,1778493465753.0,events(offset_corrected),12089.0,3450.0,9562.0,4.0,13874.0,1364.0,1364.0,1361.0,71.0,52.0,6103.0,1350.0,200.0,187.0,125.0,30.0,0.0,0.0,200.0,186.0,200.0,158.0,0.0,28.0,1778493466285.0,1778493467649.0,,2189.0,,,3053.0,1846.0,,,,,4925.0,,,,3693.0,2336.0,1001.0,3910.0,4513.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,18.3,18.703,15.83,16.574,19.09,19.349,52.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.4700000000000006,-2.128999999999998,8201.0,3.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0008,0008,8,20260511_095802_postcopy_08_fe6c2c,postcopy,wrk2,ok,2026-05-11T09:58:02Z,2026-05-11T09:58:46Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0008\summary.json,,False,,,1778493513083.0,1778493513083.0,events(offset_corrected),12750.0,3501.0,10087.0,6.0,14424.0,1263.0,1263.0,1210.0,35.0,50.0,5953.0,1199.0,200.0,163.0,123.0,29.0,0.0,0.0,200.0,163.0,200.0,138.0,0.0,25.0,1778493513612.0,1778493514875.0,,2072.0,,,3208.0,1766.0,,,,,5440.0,,,,4242.0,2460.0,974.0,2728.0,3311.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,18.7,17.971,19.57,19.165,21.87,21.529,52.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,0.870000000000001,1.193999999999999,8877.0,53.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0009,0009,9,20260511_095848_postcopy_09_37d441,postcopy,wrk2,ok,2026-05-11T09:58:48Z,2026-05-11T09:59:32Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0009\summary.json,,False,,,1778493557904.0,1778493557904.0,events(offset_corrected),12543.0,3350.0,10036.0,5.0,15841.0,1312.0,1312.0,1311.0,33.0,54.0,6101.0,1300.0,200.0,168.0,123.0,31.0,0.0,0.0,200.0,168.0,199.0,141.0,1.0,27.0,1778493558451.0,1778493559763.0,,2241.0,,,3253.0,1830.0,,,,,4975.0,,,,3868.0,2305.0,892.0,2924.0,3546.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,18.63,18.326,14.98,16.332,20.46,20.239,51.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-3.6499999999999986,-1.9939999999999998,8725.0,1.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0010,0010,10,20260511_095933_postcopy_10_ba4e84,postcopy,wrk2,ok,2026-05-11T09:59:33Z,2026-05-11T10:00:17Z,,True,True,False,20260511_095242_postcopy_wrk2_7e8f98,/mnt/criu/runs/batches/20260511_095242_postcopy_wrk2_7e8f98,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260511_095242_postcopy_wrk2_7e8f98\runs\0010\summary.json,,False,,,1778493603308.0,1778493603308.0,events(offset_corrected),12577.0,3501.0,10112.0,6.0,14467.0,1212.0,1212.0,1209.0,65.0,49.0,6201.0,1199.0,200.0,165.0,128.0,28.0,0.0,0.0,200.0,165.0,199.0,140.0,1.0,25.0,1778493603905.0,1778493605117.0,,2208.0,,,3037.0,2771.0,,,,,4338.0,,,,3142.0,2422.0,977.0,2826.0,3435.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,20.99,19.318,21.01,19.953,22.68,21.907,51.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,0.020000000000003126,0.634999999999998,8903.0,3.0
