method,load,control_run,metric,n,mean,median,std,iqr,min,max,ci_low,ci_high
precopy,upload,False,vip_http_client_visible_total_down_ms,100,1959.74,1963.0,72.25860124957758,101.0,1812.0,2115.0,1945.5775743977588,1973.9024256022412
precopy,upload,False,vip_http_client_visible_down_segments,100,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
precopy,upload,False,vip_http_client_visible_outage_span_ms,100,1959.74,1963.0,72.25860124957758,101.0,1812.0,2115.0,1945.5775743977588,1973.9024256022412
precopy,upload,False,vip_http_cutover_near_downtime_ms,100,1959.74,1963.0,72.25860124957758,101.0,1812.0,2115.0,1945.5775743977588,1973.9024256022412
precopy,upload,False,vip_http_downtime_ms,100,1959.74,1963.0,72.25860124957758,101.0,1812.0,2115.0,1945.5775743977588,1973.9024256022412
precopy,upload,False,vip_l4_downtime_ms,100,1642.99,1649.0,53.65367714059374,97.0,1500.0,1753.0,1632.4740725166296,1653.5059274833704
precopy,upload,False,http_downtime_ms,100,1651.85,1660.5,71.6945506008552,104.25,1513.0,1803.0,1637.7981262934538,1665.901873706546
precopy,upload,False,l4_downtime_ms,100,1128.81,1150.0,55.84858588589818,55.5,1000.0,1256.0,1117.8638783076146,1139.7561216923852
precopy,upload,False,vip_http_downphase_ms,100,1946.5,1950.0,72.40116914062433,101.0,1799.0,2103.0,1932.3096316045783,1960.6903683954217
precopy,upload,False,postcopy_restore_to_readiness_ms,0,,,,,,,,
precopy,upload,False,postcopy_readiness_gate_ms,0,,,,,,,,
precopy,upload,False,postcopy_warmup_duration_ms,0,,,,,,,,
precopy,upload,False,postcopy_cutover_to_health_ok_ms,100,1039.33,1042.5,39.824375815458914,48.0,903.0,1129.0,1031.5245657694911,1047.1354342305087
precopy,upload,False,latency_src_p50_ms,100,5.812700000000001,5.7375,0.5502893729115564,0.8624999999999989,4.72,7.11,5.704845264801823,5.92055473519818
precopy,upload,False,latency_dst_p50_ms,100,5.2433499999999995,5.245,1.0421583215479868,1.6524999999999999,3.135,7.77,5.039090722357723,5.447609277642276
precopy,upload,False,latency_vip_p50_ms,100,5.579149999999999,5.595,0.5299480892245271,0.5062500000000005,4.39,6.87,5.4752820831444104,5.683017916855588
precopy,upload,False,latency_src_avg_ms,100,7.427560000000001,7.38,0.6039805890251704,0.7827500000000001,6.258,9.399,7.309181979814938,7.545938020185063
precopy,upload,False,latency_dst_avg_ms,100,7.0916999999999994,7.3155,1.1608959401420886,1.7955000000000005,4.762,9.73,6.864168576752274,7.319231423247725
precopy,upload,False,latency_vip_avg_ms,100,7.288670000000001,7.318,0.5954401996961083,0.8049999999999997,5.611,8.643,7.17196586536483,7.405374134635172
precopy,upload,False,latency_delta_dst_src_p50_ms,100,-0.5693499999999999,-0.5674999999999999,1.2184803117826812,1.851249999999999,-3.34,2.1099999999999994,-0.808167752696519,-0.33053224730348085
precopy,upload,False,dl_avg_bps,0,,,,,,,,
precopy,upload,False,stream_disconnects,100,23.52,23.0,0.9043106644167023,1.0,22.0,26.0,23.342758366690777,23.697241633309222
precopy,upload,False,download_disconnects,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precopy,upload,False,upload_disconnects,100,3.81,4.0,0.5630903187506486,1.0,3.0,5.0,3.699636325520555,3.9203636744794452
