run_dir,run_number,run_index,run_id,method,load,status,start_ts,end_ts,error,monitor_enabled,migrate_enabled,control_run,batch_id,batch_dir,summary_present,summary_path,summary_load_error,excluded,exclude_reason,analysis_note,cutover_ms,cutover_ms_event,cutover_strategy,http_downtime_ms,l4_downtime_ms,vip_http_client_visible_total_down_ms,vip_http_client_visible_down_segments,vip_http_client_visible_outage_span_ms,vip_http_cutover_near_downtime_ms,vip_http_downtime_ms,vip_l4_downtime_ms,vip_http_cutover_gap_ms,vip_l4_cutover_gap_ms,vip_http_downphase_ms,vip_l4_downphase_ms,vip_http_samples_before,vip_http_samples_after,vip_http_transport_err_before,vip_http_transport_err_after,vip_http_non_200_before,vip_http_non_200_after,vip_l4_samples_before,vip_l4_samples_after,vip_l4_up_before,vip_l4_up_after,vip_l4_down_before,vip_l4_down_after,vip_http_segment_start_ms,vip_http_segment_end_ms,precopy_final_dump_ms,precopy_transfer_prepare_ms,precopy_vip_prepare_ms,precopy_dest_container_cleanup_ms,precopy_transfer_to_restore_ms,precopy_restore_call_ms,precopy_transfer_to_restore_exec_ms,precopy_restore_launch_overhead_ms,precopy_restore_exec_ms,precopy_restore_return_overhead_ms,precopy_restore_to_cutover_ms,precopy_restore_exec_to_cutover_ms,precopy_transfer_mode,precopy_transfer_verify_mode,postcopy_restore_to_readiness_ms,postcopy_readiness_gate_ms,postcopy_warmup_duration_ms,postcopy_cutover_duration_ms,postcopy_cutover_to_health_ok_ms,monitor_http_timeout_ms,monitor_l4_timeout_ms,monitor_precision_mode,monitor_burst_window_ms,migration_vip_garp_count,migration_vip_garp_interval_ms,migration_vip_garp_mode,migration_vip_conntrack_clear_src,migration_precopy_image_mode,migration_precopy_pre_dump_rounds,migration_precopy_tcp_established,migration_postcopy_readiness_stable_successes,migration_postcopy_readiness_interval_ms,migration_postcopy_readiness_timeout_ms,migration_postcopy_probe_max_time_s,migration_postcopy_warmup_rounds,migration_postcopy_warmup_interval_ms,migration_postcopy_warmup_max_duration_ms,latency_src_p50_ms,latency_src_avg_ms,latency_dst_p50_ms,latency_dst_avg_ms,latency_vip_p50_ms,latency_vip_avg_ms,stream_disconnects,stream_max_gap_ms,stream_avg_bps,download_bytes_total,download_duration_ms,dl_avg_bps,download_disconnects,download_max_gap_ms,upload_bytes_total,upload_duration_ms,upload_avg_bps,upload_disconnects,upload_max_gap_ms,analyze_rc,vip_l4_downtime_zero_from_continuous_up,latency_delta_dst_src_p50_ms,latency_delta_dst_src_avg_ms,vip_http_client_visible_minus_l4_downtime_ms,vip_http_minus_l4_downtime_ms
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0001,0001,1,20260721_163855_precopy_01_5c8115,precopy,wrk3,ok,2026-07-21T16:38:55Z,2026-07-21T16:39:21Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0001\summary.json,,False,,,1784651952621.0,1784651952621.0,events(offset_corrected),5958.0,5650.0,6061.0,1.0,6061.0,6061.0,6061.0,5850.0,6142.0,5900.0,6049.0,5840.0,193.0,59.0,117.0,5.0,0.0,0.0,193.0,59.0,81.0,54.0,112.0,5.0,1784651946839.0,1784651952900.0,314.0,31.0,97.0,39.0,33.0,5578.0,93.0,60.0,5490.0,28.0,11.0,39.0,shared,inventory_only,,,,643.0,708.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,1.16,4.817,6.73,5.471,6.12,5.074,27.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,5.57,0.6539999999999999,211.0,211.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0002,0002,2,20260721_163921_precopy_02_619276,precopy,wrk3,ok,2026-07-21T16:39:21Z,2026-07-21T16:39:41Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0002\summary.json,,False,,,1784651972875.0,1784651972875.0,events(offset_corrected),983.0,700.0,1161.0,1.0,1161.0,1161.0,1161.0,949.0,1228.0,1000.0,1150.0,939.0,95.0,59.0,19.0,7.0,0.0,0.0,94.0,60.0,81.0,54.0,13.0,6.0,1784651971999.0,1784651973160.0,317.0,50.0,90.0,41.0,89.0,572.0,171.0,82.0,456.0,34.0,25.0,59.0,shared,inventory_only,,,,648.0,717.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,11.91,13.915,8.8,8.901,11.345,12.901,18.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,-3.1099999999999994,-5.013999999999999,212.0,212.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0003,0003,3,20260721_163942_precopy_03_234096,precopy,wrk3,ok,2026-07-21T16:39:42Z,2026-07-21T16:40:01Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0003\summary.json,,False,,,1784651993167.0,1784651993167.0,events(offset_corrected),791.0,601.0,960.0,1.0,960.0,960.0,960.0,851.0,1025.0,900.0,949.0,841.0,91.0,59.0,16.0,6.0,0.0,0.0,90.0,59.0,79.0,53.0,11.0,6.0,1784651992506.0,1784651993466.0,205.0,52.0,95.0,41.0,46.0,524.0,113.0,67.0,432.0,25.0,10.0,35.0,shared,inventory_only,,,,663.0,727.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,11.53,13.063,12.69,10.251,13.16,14.248,17.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,1.1600000000000001,-2.812000000000001,109.0,109.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0004,0004,4,20260721_164002_precopy_04_481d98,precopy,wrk3,ok,2026-07-21T16:40:02Z,2026-07-21T16:40:22Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0004\summary.json,,False,,,1784652013582.0,1784652013582.0,events(offset_corrected),780.0,600.0,961.0,1.0,961.0,961.0,961.0,850.0,1029.0,900.0,950.0,840.0,91.0,59.0,16.0,7.0,0.0,0.0,90.0,60.0,79.0,54.0,11.0,6.0,1784652012913.0,1784652013874.0,209.0,44.0,96.0,41.0,41.0,529.0,99.0,58.0,435.0,36.0,14.0,50.0,shared,inventory_only,,,,663.0,732.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,12.18,13.273,14.44,11.975,14.94,14.644,17.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,2.26,-1.298,111.0,111.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0005,0005,5,20260721_164022_precopy_05_29562c,precopy,wrk3,ok,2026-07-21T16:40:22Z,2026-07-21T16:40:42Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0005\summary.json,,False,,,1784652033941.0,1784652033941.0,events(offset_corrected),1012.0,700.0,1212.0,1.0,1212.0,1212.0,1212.0,950.0,1282.0,1000.0,1200.0,940.0,95.0,59.0,20.0,7.0,0.0,0.0,94.0,60.0,81.0,54.0,13.0,6.0,1784652033026.0,1784652034238.0,323.0,78.0,95.0,38.0,59.0,566.0,131.0,72.0,456.0,38.0,17.0,55.0,shared,inventory_only,,,,684.0,754.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,11.34,12.918,16.145,12.565,14.78,14.239,18.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,4.805,-0.35299999999999976,262.0,262.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0006,0006,6,20260721_164043_precopy_06_6700f8,precopy,wrk3,ok,2026-07-21T16:40:43Z,2026-07-21T16:41:02Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0006\summary.json,,False,,,1784652054169.0,1784652054169.0,events(offset_corrected),813.0,650.0,1012.0,1.0,1012.0,1012.0,1012.0,900.0,1078.0,950.0,1000.0,890.0,91.0,60.0,15.0,6.0,0.0,0.0,91.0,60.0,79.0,54.0,12.0,6.0,1784652053463.0,1784652054475.0,206.0,32.0,94.0,38.0,93.0,519.0,153.0,60.0,435.0,24.0,22.0,46.0,shared,inventory_only,,,,667.0,734.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,9.61,10.169,16.51,12.47,12.575,13.043,17.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,6.900000000000002,2.301,112.0,112.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0007,0007,7,20260721_164103_precopy_07_b04464,precopy,wrk3,ok,2026-07-21T16:41:03Z,2026-07-21T16:41:23Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0007\summary.json,,False,,,1784652074710.0,1784652074710.0,events(offset_corrected),864.0,601.0,1061.0,1.0,1061.0,1061.0,1061.0,800.0,1133.0,850.0,1049.0,790.0,92.0,60.0,17.0,7.0,0.0,0.0,92.0,60.0,81.0,55.0,11.0,5.0,1784652073954.0,1784652075015.0,308.0,32.0,92.0,46.0,44.0,544.0,108.0,64.0,450.0,30.0,20.0,50.0,shared,inventory_only,,,,655.0,729.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,11.925,13.873,14.47,12.003,13.71,13.243,17.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,2.545,-1.8699999999999992,261.0,261.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0008,0008,8,20260721_164123_precopy_08_13591f,precopy,wrk3,ok,2026-07-21T16:41:23Z,2026-07-21T16:41:43Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0008\summary.json,,False,,,1784652094799.0,1784652094799.0,events(offset_corrected),796.0,600.0,961.0,1.0,961.0,961.0,961.0,850.0,1029.0,900.0,949.0,840.0,91.0,59.0,15.0,6.0,0.0,0.0,90.0,60.0,79.0,54.0,11.0,6.0,1784652094123.0,1784652095084.0,203.0,39.0,91.0,38.0,41.0,550.0,102.0,61.0,457.0,32.0,16.0,48.0,shared,inventory_only,,,,661.0,726.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,10.39,11.882,15.11,11.854,13.38,13.973,17.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,4.719999999999999,-0.02800000000000047,111.0,111.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0009,0009,9,20260721_164143_precopy_09_f7fd91,precopy,wrk3,ok,2026-07-21T16:41:43Z,2026-07-21T16:42:03Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0009\summary.json,,False,,,1784652114956.0,1784652114956.0,events(offset_corrected),958.0,700.0,1161.0,1.0,1161.0,1161.0,1161.0,951.0,1236.0,1000.0,1150.0,941.0,95.0,59.0,19.0,7.0,0.0,0.0,94.0,60.0,81.0,54.0,13.0,6.0,1784652114094.0,1784652115255.0,325.0,36.0,93.0,41.0,45.0,610.0,155.0,110.0,472.0,28.0,28.0,56.0,shared,inventory_only,,,,673.0,742.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,10.595,13.56,15.74,12.053,16.06,15.188,18.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,5.145,-1.5069999999999997,210.0,210.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0010,0010,10,20260721_164204_precopy_10_c042f7,precopy,wrk3,ok,2026-07-21T16:42:04Z,2026-07-21T16:42:24Z,,True,True,False,20260721_163855_precopy_wrk3_b75f7e,/mnt/criu/runs/batches/20260721_163855_precopy_wrk3_b75f7e,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_163855_precopy_wrk3_b75f7e\runs\0010\summary.json,,False,,,1784652135804.0,1784652135804.0,events(offset_corrected),941.0,700.0,1211.0,1.0,1211.0,1211.0,1211.0,950.0,1274.0,1000.0,1199.0,940.0,94.0,61.0,19.0,8.0,0.0,0.0,94.0,60.0,81.0,54.0,13.0,6.0,1784652134974.0,1784652136185.0,303.0,49.0,94.0,35.0,51.0,577.0,146.0,95.0,449.0,33.0,16.0,49.0,shared,inventory_only,,,,720.0,786.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,11.15,14.103,13.02,10.163,13.875,14.567,18.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,False,1.8699999999999992,-3.9399999999999995,261.0,261.0
